,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,ab,MWF-031-2022,59.031,-111.156, 2022-06-26 03:25:00,40417.7, UC,2022-12-13 00:48:21+00:00
1,ab,RWF-075-2022,52.1717,-116.302, 2022-10-20 17:15:00,35.0, UC,2022-12-13 00:48:21+00:00
2,bc,2022-G71778,55.6844,-122.499, 2022-08-22 22:19:00,1793.0, UC,2022-12-13 00:48:21+00:00
3,pc,2022JA6,53.0511,-118.147, 2022-09-01 15:55:30,6450.0, BH,2022-12-13 00:48:21+00:00
4,pc,2022BA35,51.5631,-115.595, 2022-08-31 01:51:20,3500.0, OC,2022-12-13 00:48:21+00:00
5,nt,SS086-22,61.2572,-117.527, 2022-11-22 15:28:00,0.01, OC,2022-12-13 00:48:21+00:00
6,nt,SS088-22,61.2566,-117.543, 2022-12-08 16:00:00,0.01, OC,2022-12-13 00:48:21+00:00
7,nt,SS087-22,61.2544,-117.518, 2022-11-22 16:52:00,1.0, OC,2022-12-13 00:48:21+00:00
8,ab,MWF-114-2022,56.4175,-111.401, 2022-10-31 00:25:00,7.6, UC,2022-12-13 00:48:21+00:00
9,ab,GWF-084-2022,55.3442,-117.716, 2022-11-04 20:10:00,15.6, BH,2022-12-13 00:48:21+00:00
10,ab,GWF-083-2022,55.5077,-118.488, 2022-11-03 19:25:00,0.1, UC,2022-12-13 00:48:21+00:00
