,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,bc,2022-G71778,55.6844,-122.499, 2022-08-22 22:19:00,1793.0, UC,2022-12-15 12:48:47+00:00
1,pc,2022JA6,53.0511,-118.147, 2022-09-01 15:55:30,6450.0, BH,2022-12-15 12:48:47+00:00
2,pc,2022BA35,51.5631,-115.595, 2022-08-31 01:51:20,3500.0, OC,2022-12-15 12:48:47+00:00
3,nt,SS086-22,61.2572,-117.527, 2022-11-22 15:28:00,0.01, OC,2022-12-15 12:48:47+00:00
4,nt,SS088-22,61.2566,-117.543, 2022-12-08 16:00:00,0.01, OC,2022-12-15 12:48:47+00:00
5,nt,SS087-22,61.2544,-117.518, 2022-11-22 16:52:00,1.0, OC,2022-12-15 12:48:47+00:00
6,ab,MWF-114-2022,56.4175,-111.401, 2022-10-31 00:25:00,7.6, UC,2022-12-15 12:48:47+00:00
7,ab,GWF-084-2022,55.3442,-117.716, 2022-11-04 20:10:00,15.6, BH,2022-12-15 12:48:47+00:00
8,ab,GWF-083-2022,55.5077,-118.488, 2022-11-03 19:25:00,0.1, UC,2022-12-15 12:48:47+00:00
9,ab,WWF-090-2022,54.1509,-115.733, 2022-12-12 21:45:00,0.2, UC,2022-12-15 12:48:47+00:00
10,bc,2022-V12846,53.6426,-132.05, 2022-12-14 18:50:00,0.01, UC,2022-12-15 12:48:47+00:00
